CoC_Code,CoC_Name,Homeless_Count,Sheltered_Count,Unsheltered_Count,Year,State,Area_Name,Total_Pop,Poverty_Count,Unemployed_Count,Vacant_Units,Total_Housing_Units,Rent_Burden_30_35,Rent_Burden_35_40,Rent_Burden_40_50,Rent_Burden_50_Plus,Total_Pop_MOE,Poverty_Count_MOE,Unemployed_Count_MOE,Vacant_Units_MOE,Total_Housing_Units_MOE,Rent_Burden_30_35_MOE,Rent_Burden_35_40_MOE,Rent_Burden_40_50_MOE,Rent_Burden_50_Plus_MOE,Poverty_Rate,Unemployment_Rate,Vacancy_Rate,Rent_Burden_Rate
WA-501,Washington Balance of State CoC,5342.0,3698.0,1644.0,2012,WA,Washington Balance of State,2043015,294913.0,90344.0,132234,922871,22570.0,15929.0,21521.0,59369.0,0.0,5956.3668456534815,2196.754879361828,2477.7909516341365,860.6654402263403,1079.116305131194,911.9692977288215,1063.44863533694,1638.2750074392272,0.144351852531675,0.04422091859335345,0.14328546459906097,0.05843765219540728
WA-502,Spokane City & County CoC,1185.0,1055.0,130.0,2012,WA,Spokane City & County,470375,67587.0,22614.0,14087,201484,5787.0,4435.0,6485.0,17158.0,0.0,2630.0,1052.0,1161.0,405.0,538.0,437.0,522.0,856.0,0.1436874833909115,0.048076534679776774,0.06991622163546485,0.07199574807334573
WA-504,Everett/Snohomish County CoC,2061.0,1344.0,717.0,2012,WA,Everett/Snohomish County,714443,69028.0,33266.0,18290,286836,8944.0,5601.0,7873.0,20100.0,0.0,3584.0,1385.0,1111.0,363.0,688.0,573.0,725.0,1013.0,0.0966179247329738,0.04656214701522725,0.06376465994505572,0.059512095436584866
WA-508,Vancouver/Clark County CoC,1020.0,844.0,176.0,2012,WA,Vancouver/Clark County,529122,68596.0,29325.0,12707,210755,6661.0,4442.0,7424.0,15574.0,0.0,3040.0041118393247,1182.4457704267033,874.4152331701456,241.50569351466643,584.3081378861671,442.4353060052961,652.0398760812102,809.9098715289251,0.12964117916094964,0.055422000975200426,0.06029275699271666,0.06444827468901312
WI-500,Wisconsin Balance of State CoC,3618.0,3239.0,379.0,2012,WI,Wisconsin Balance of State,4055232,415337.0,152186.0,277956,1904801,34806.0,25781.0,33978.0,86450.0,0.0,5782.362406490966,2347.025777446852,2585.3959077866584,1839.7372094948778,1191.994966432325,1064.6412541321138,1248.2503755256796,1836.6586509201975,0.10242003416820541,0.03752830910783896,0.14592390491185167,0.0446373968246453
WI-501,Milwaukee City & County CoC,1432.0,1318.0,114.0,2012,WI,Milwaukee City & County,946584,193070.0,52218.0,37793,417504,14526.0,10555.0,16754.0,52456.0,0.0,4320.0,1743.0,1508.0,585.0,707.0,762.0,1127.0,1601.0,0.20396499412624763,0.05516467635201947,0.09052128841879359,0.09961186751519147
WI-502,Racine City & County CoC,241.0,230.0,11.0,2012,WI,Racine City & County,195024,23892.0,9816.0,6294,82069,2067.0,1436.0,2213.0,5417.0,0.0,1977.0,775.0,521.0,186.0,329.0,281.0,379.0,509.0,0.12250799901550578,0.05033226679793256,0.07669156441530907,0.05708528181146936
WI-503,Madison/Dane County CoC,736.0,659.0,77.0,2012,WI,Madison/Dane County,490379,58533.0,16236.0,12019,216027,6572.0,5166.0,6613.0,20935.0,0.0,2562.0,906.0,1055.0,314.0,601.0,586.0,565.0,967.0,0.11936277858554302,0.033109085013836234,0.05563656394802501,0.08011354482961139
WV-500,"Wheeling, Weirton Area CoC",116.0,106.0,10.0,2012,WV,"Wheeling, Weirton Area",148441,22816.0,5930.0,8427,70883,1492.0,803.0,881.0,3076.0,0.0,1388.2298080649327,569.3311865689425,619.5651700991591,223.78114308404093,241.93594193505024,210.42813500100218,180.22763384120648,371.56291526469647,0.1537041652912605,0.039948531739883185,0.11888605166259893,0.042117743750042104
WV-501,"Huntington/Cabell, Wayne Counties CoC",274.0,235.0,39.0,2012,WV,"Huntington/Cabell, Wayne Counties",138513,27789.0,4513.0,8174,65441,1607.0,1064.0,1350.0,5036.0,0.0,1603.8419498192457,425.7146931925183,628.8163483879853,168.57639217873896,290.0844704564517,208.43224318708465,278.32534918688236,463.2763753959401,0.2006237681661649,0.03258177932757214,0.12490640424198897,0.06538736436291179
WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",416.0,358.0,58.0,2012,WV,"Charleston/Kanawha, Putnam, Boone, Clay Counties",282281,39969.0,9210.0,14542,131829,2008.0,1754.0,1614.0,5339.0,0.0,2152.321769624607,668.5431923219322,858.1083847626709,216.45784809056934,273.9306481575218,299.9783325508694,252.0654676864723,419.22070559551327,0.14159295170415295,0.03262706310378665,0.11030956769754759,0.037958629875903795
WV-508,West Virginia Balance of State CoC,1604.0,834.0,770.0,2012,WV,West Virginia Balance of State,1281246,225952.0,45462.0,108423,614087,9032.0,6480.0,8875.0,26573.0,0.0,4804.253532027635,1597.9981226522139,2003.1258073321305,713.6813014224206,640.2038737777209,559.1126898935491,640.964897634808,1110.251773247852,0.17635333105430182,0.03548264736046005,0.17655967314077647,0.039773782708394795
WY-500,Wyoming Statewide CoC,1813.0,475.0,1338.0,2012,WY,Wyoming Statewide,562803,60636.0,15537.0,39951,261430,4685.0,3263.0,4119.0,11011.0,0.0,2515.478880849529,936.0972171735156,1322.9051364326922,374.99733332385176,514.2236867356462,448.7560584549249,439.2823693252439,715.8505430604911,0.10773929776493729,0.02760646265211806,0.15281719772023103,0.041005467277182246
AK-500,Anchorage CoC,1223.0,1082.0,141.0,2011,AK,Anchorage,287390,22045.0,11254.0,7681,112804,4252.0,2723.0,3127.0,7243.0,0.0,1816.0,717.0,714.0,338.0,483.0,405.0,436.0,639.0,0.07670760986812346,0.039159330526462297,0.06809155703698451,0.06035352656668638
AK-501,Alaska Balance of State CoC,905.0,678.0,227.0,2011,AK,Alaska Balance of State,405840,40837.0,18924.0,43309,189392,3654.0,2980.0,3075.0,8251.0,478.9624202377468,1594.2139128736771,795.7813770125562,920.7323172344935,674.1609600088098,412.8813388856416,395.85603443676337,337.7143763596688,613.2324192343389,0.10062339838359945,0.04662921348314607,0.228673861620343,0.044253893159865956
AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC",1950.0,1024.0,926.0,2011,AL,"Birmingham/Jefferson, St. Clair, Shelby Counties",931554,128585.0,41079.0,52863,415539,7828.0,6423.0,9519.0,27457.0,0.0,3952.4713787705027,1605.5385389332764,1993.9964894653149,891.6366973156724,681.4990829047388,500.7414502515245,786.2474165299368,1090.1096275145908,0.13803279251659056,0.04409728260519519,0.12721549601842427,0.0549909076661149
AL-501,Mobile City & County/Baldwin County CoC,718.0,407.0,311.0,2011,AL,Mobile City & County/Baldwin County,590043,99183.0,26691.0,53709,280104,4743.0,4647.0,6353.0,16281.0,0.0,3666.27549428572,1297.9895993419977,1739.6488151348249,591.3391581825103,519.2119027911436,491.6390952721315,601.0407640085654,838.6018125427586,0.16809452870384023,0.04523568621269975,0.1917466369634136,0.05427401053821501
AL-502,Florence/Northwest Alabama CoC,244.0,234.0,10.0,2011,AL,Florence/Northwest Alabama,267893,46865.0,10622.0,17819,126737,2116.0,1606.0,1950.0,6378.0,0.0,2323.089322432523,795.4212720313683,975.1758815721398,326.0751447136074,348.92835940920594,287.5725995292319,315.5265440497835,593.0851540883484,0.17493924813264997,0.039650158832071014,0.1405982467629816,0.044980645257621514
AL-503,Huntsville/North Alabama CoC,656.0,481.0,175.0,2011,AL,Huntsville/North Alabama,528786,67827.0,23939.0,23875,229694,4744.0,3398.0,4048.0,11397.0,0.0,2864.610793807773,1179.2476415070755,1156.6961571648797,696.5744755587876,498.7765030552261,408.95598785199365,408.22787753900394,771.187396162567,0.12826928095675755,0.0452716221685143,0.10394263672538247,0.04460594645092722
AL-504,Montgomery City & County CoC,433.0,287.0,146.0,2011,AL,Montgomery City & County,383939,63934.0,16226.0,21182,165331,3870.0,2921.0,3674.0,11380.0,0.0,2855.410303266415,962.6951750164743,1126.5584760677095,797.2396126635956,479.5393623051188,406.69275872579783,550.1908759694221,798.3094638046075,0.1665212442601559,0.0422619218157051,0.12811874361130096,0.05689705916825329
AL-506,Tuscaloosa City & County CoC,265.0,236.0,29.0,2011,AL,Tuscaloosa City & County,191489,36319.0,6723.0,15270,83981,1634.0,1138.0,1857.0,7973.0,0.0,2034.0,672.0,807.0,476.0,266.0,239.0,334.0,579.0,0.18966624714735572,0.035109066317125265,0.18182684178564198,0.06581056875329654
AL-507,Alabama Balance of State CoC,797.0,727.0,70.0,2011,AL,Alabama Balance of State,1775411,354445.0,85764.0,136635,819275,13583.0,10555.0,14064.0,40388.0,0.0,5860.979866882329,2124.1911401754787,2487.3588402158625,788.0342632144874,820.3663815637499,721.0041608756499,830.3794313444909,1399.2326468461204,0.19964109718820036,0.0483065611286626,0.1667755027310732,0.04426580662167802
AR-500,Little Rock/Central Arkansas CoC,1276.0,789.0,487.0,2011,AR,Little Rock/Central Arkansas,560971,82244.0,21925.0,27771,250601,6270.0,4977.0,6120.0,17787.0,0.0,3225.247742422278,1222.6262715973348,1305.219521766358,392.61813508802675,647.7491798528192,552.6608363182613,604.8346881586737,947.8797392074588,0.14661007431756723,0.03908401682083387,0.11081759450281523,0.06266634104080246
AR-501,Fayetteville/Northwest Arkansas CoC,238.0,199.0,39.0,2011,AR,Fayetteville/Northwest Arkansas,521042,80064.0,16532.0,27668,225128,5619.0,3766.0,5644.0,13732.0,0.0,3563.240519527134,1004.7352885213099,1267.1996685605627,410.32304346697373,623.8148763856149,489.1165505275813,561.5345047278929,969.3771195979406,0.15366131712990508,0.031728728202333016,0.12289897302867701,0.055199005070608514
AR-503,Arkansas  Balance of State  CoC,1816.0,720.0,1096.0,2011,AR,Arkansas  Balance of State,869696,170443.0,37489.0,59497,390549,7836.0,5406.0,8969.0,24588.0,0.0,4319.512009475145,1450.235498117461,1739.4142692297312,668.8632147158341,607.1218987979267,524.8533128408355,710.1626574243396,1114.695474109409,0.19597997461181837,0.04310586687762161,0.15234195965166983,0.05381075686216793
AR-505,Southeast Arkansas CoC,94.0,94.0,0.0,2011,AR,Southeast Arkansas,320848,65603.0,15635.0,23756,147440,2831.0,1777.0,3122.0,8366.0,0.0,2324.0169964955076,824.8642312526347,1029.432367861046,513.4559377395494,366.4218879925161,311.13983994339264,402.0149250960715,605.2759701161116,0.20446753602952178,0.04873023986435945,0.16112316874660879,0.05016705729815988
AZ-500,Arizona Balance of State CoC,2047.0,1318.0,729.0,2011,AZ,Arizona Balance of State,1213109,234725.0,54708.0,154808,601360,10136.0,8054.0,10342.0,29333.0,0.0,6005.597222591605,1899.9168402853848,2578.9055818311767,954.1163451068219,793.3032207170219,743.2967106075473,781.8599618857587,1376.0512345112736,0.19349044479927197,0.04509734904283127,0.25742982572834905,0.04769975327855947
AZ-501,Tucson/Pima County CoC,2626.0,1902.0,724.0,2011,AZ,Tucson/Pima County,974181,164932.0,42395.0,56526,438892,11723.0,9115.0,11861.0,35579.0,0.0,5040.0,1682.0,2041.0,737.0,823.0,718.0,707.0,1590.0,0.1693032403629305,0.043518606911857244,0.12879250476199156,0.07008759152559946
AZ-502,"Phoenix, Mesa/Maricopa County CoC",5831.0,4082.0,1749.0,2011,AZ,"Phoenix, Mesa/Maricopa County",4150083,603918.0,171260.0,261170,1776467,46047.0,34572.0,46207.0,120728.0,0.0,9840.483778758035,3755.2643049457915,5939.461339212505,1085.3004192388391,1899.0589774938535,1507.9655168471195,1530.4721493709058,2745.7437972250796,0.14551949924856925,0.04126664454662714,0.1470165221194652,0.05965037325759509
CA-500,San Jose/Santa Clara City & County CoC,7067.0,1898.0,5169.0,2011,CA,San Jose/Santa Clara City & County,1762754,160396.0,80286.0,29796,629448,20609.0,13788.0,19577.0,55135.0,0.0,5319.0,2064.0,1556.0,723.0,1111.0,858.0,980.0,1777.0,0.09099170956355793,0.04554577666537702,0.047336714073283256,0.06189689542613433
CA-501,San Francisco CoC,5669.0,2298.0,3371.0,2011,CA,San Francisco,797983,96801.0,36368.0,36553,374919,17664.0,12048.0,16620.0,44791.0,0.0,2862.0,1625.0,1734.0,606.0,954.0,896.0,1188.0,1335.0,0.1213070955145661,0.04557490573107447,0.09749572574342724,0.11419165571196378
CA-502,"Oakland, Berkeley/Alameda County CoC",4178.0,1966.0,2212.0,2011,CA,"Oakland, Berkeley/Alameda County",1494876,173156.0,72802.0,44565,580725,21570.0,15936.0,19434.0,63262.0,0.0,5842.0,2040.0,1935.0,610.0,820.0,909.0,1023.0,1900.0,0.1158330189259845,0.04870102938303913,0.07674028154462095,0.0804093449891496
CA-503,Sacramento City & County CoC,2376.0,1421.0,955.0,2011,CA,Sacramento City & County,1408480,205715.0,82587.0,43398,554374,20393.0,15444.0,21468.0,56762.0,0.0,5851.0,2237.0,1902.0,927.0,1140.0,924.0,1098.0,1887.0,0.14605461206406906,0.058635550380552084,0.0782828920548222,0.08098588549358174
CA-504,"Santa Rosa, Petaluma/Sonoma County CoC",4541.0,1175.0,3366.0,2011,CA,"Santa Rosa, Petaluma/Sonoma County",478551,50592.0,22146.0,19677,203847,6170.0,5040.0,7272.0,18489.0,0.0,2923.0,1166.0,974.0,486.0,540.0,546.0,593.0,1008.0,0.10571913965282698,0.046277199295372905,0.09652827856186258,0.07725613362003214
CA-505,Richmond/Contra Costa County CoC,2415.0,925.0,1490.0,2011,CA,Richmond/Contra Costa County,1037817,101562.0,50498.0,27990,398915,10248.0,8673.0,11479.0,31740.0,0.0,4399.0,2157.0,1296.0,365.0,811.0,904.0,812.0,1396.0,0.09786118361907735,0.04865790404281294,0.07016532343983053,0.05987568135808143
CA-506,"Salinas/Monterey, San Benito Counties CoC",2699.0,788.0,1911.0,2011,CA,"Salinas/Monterey, San Benito Counties",466258,65494.0,24291.0,14778,156780,7276.0,5019.0,6480.0,15442.0,0.0,3076.2179701705145,1087.2465221834466,959.7963325622785,445.3234779348603,543.4270880256155,415.84251826863493,555.0360348662058,860.4243139288894,0.14046729493113255,0.05209776561474548,0.09425947187141218,0.07338640838334141
CA-507,Marin County CoC,862.0,509.0,353.0,2011,CA,Marin County,250666,17502.0,8459.0,8105,110937,3707.0,2830.0,3542.0,10093.0,0.0,1337.0,734.0,713.0,538.0,397.0,409.0,523.0,715.0,0.0698219942074314,0.03374610038856486,0.07305948421175983,0.08047361828089969
CA-508,Watsonville/Santa Cruz City & County CoC,2771.0,646.0,2125.0,2011,CA,Watsonville/Santa Cruz City & County,259402,34382.0,11698.0,10444,104278,4291.0,2554.0,3961.0,10558.0,0.0,2366.0,827.0,746.0,334.0,497.0,377.0,442.0,757.0,0.132543311154116,0.04509602855799107,0.10015535395769003,0.08235865567728853
CA-509,Mendocino County CoC,1456.0,142.0,1314.0,2011,CA,Mendocino County,87525,15298.0,4791.0,6083,40185,972.0,893.0,1100.0,3858.0,0.0,1485.0,657.0,550.0,179.0,215.0,250.0,267.0,459.0,0.17478434732933448,0.054738646101113966,0.15137489112853056,0.07795487003713225
CA-510,"Turlock, Modesto/Stanislaus County CoC",1434.0,643.0,791.0,2011,CA,"Turlock, Modesto/Stanislaus County",512469,91291.0,34207.0,13917,178850,5739.0,4503.0,5746.0,19711.0,0.0,3504.0,1549.0,1061.0,299.0,649.0,494.0,594.0,1048.0,0.17813955575849466,0.06674940337854582,0.07781381045568912,0.0696607989946709
CA-511,Stockton/San Joaquin County CoC,2540.0,2293.0,247.0,2011,CA,Stockton/San Joaquin County,680277,110748.0,45417.0,19941,232843,6985.0,6034.0,8580.0,24116.0,0.0,4614.0,1717.0,1134.0,516.0,552.0,635.0,683.0,1182.0,0.16279838947957964,0.06676250997755326,0.08564139785177137,0.06720056682792451
CA-512,Daly/San Mateo County CoC,1926.0,764.0,1162.0,2011,CA,Daly/San Mateo County,711622,48891.0,28750.0,14191,270614,9393.0,6952.0,8809.0,22310.0,0.0,2865.0,1354.0,998.0,294.0,693.0,560.0,741.0,1117.0,0.06870360950054945,0.04040066214928712,0.05244000679935258,0.06669833141752222
CA-513,"Visalia/Kings, Tulare Counties CoC",804.0,457.0,347.0,2011,CA,"Visalia/Kings, Tulare Counties",588569,128207.0,34012.0,15012,184052,6414.0,4670.0,6323.0,16870.0,0.0,4271.77820117103,1503.7247088479992,841.0023781179218,369.173400992,574.3944637616208,488.18541559534526,570.1543650626556,860.8489995347616,0.21782832599066548,0.057787617084827776,0.08156390585269381,0.05823786166107967
CA-514,Fresno City & County/Madera County CoC,5135.0,1313.0,3822.0,2011,CA,Fresno City & County/Madera County,1070234,238917.0,60093.0,34997,362367,12006.0,8963.0,14181.0,40635.0,0.0,6246.233505081283,2110.1983319110077,1669.6448724204797,481.48624071721923,782.5752359997089,732.355787851779,919.548258657478,1275.9800155174846,0.22323809559404767,0.05614940284087405,0.09657888273490688,0.07081161689873429
CA-515,"Roseville, Rocklin/Placer County CoC",821.0,466.0,355.0,2011,CA,"Roseville, Rocklin/Placer County",441946,34648.0,18499.0,31252,203549,4593.0,3633.0,5042.0,11804.0,0.0,2148.080072995418,1092.0018315002956,982.0814630161798,259.9423012901132,518.4255009159947,470.669735589617,580.3628175546742,788.5258397795218,0.07839871839546007,0.041858055056500115,0.15353551233363957,0.056730912826453914
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",527.0,356.0,171.0,2011,CA,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",318536,52019.0,16529.0,24273,147826,3365.0,3175.0,3616.0,12480.0,175.0,2423.342526346616,994.8034981844404,1062.489058767195,509.4241847419496,426.831348426987,402.55310208716566,429.3727983931912,794.5319376840682,0.16330650224778362,0.05189052414797699,0.16419980247047203,0.07106261144737172
CA-517,Napa City & County CoC,230.0,138.0,92.0,2011,CA,Napa City & County,135377,12906.0,5636.0,4972,54612,1898.0,1299.0,1674.0,4659.0,0.0,1728.0,493.0,575.0,262.0,323.0,258.0,337.0,559.0,0.09533377161556246,0.041631887248203166,0.0910422617739691,0.07039600522983963
CA-518,Vallejo/Solano County CoC,569.0,334.0,235.0,2011,CA,Vallejo/Solano County,411620,42525.0,20179.0,12927,152239,4718.0,3623.0,3992.0,13589.0,0.0,2527.0,1174.0,972.0,533.0,604.0,443.0,435.0,834.0,0.10331130654487149,0.04902337107040474,0.0849125388369603,0.06297555998250814
CA-519,"Chico, Paradise/Butte County CoC",897.0,357.0,540.0,2011,CA,"Chico, Paradise/Butte County",219309,42283.0,13399.0,10370,95589,3217.0,2375.0,3480.0,10188.0,0.0,2561.0,834.0,858.0,355.0,440.0,383.0,500.0,761.0,0.19280102503773214,0.06109644383039456,0.10848528596386614,0.08782129324377932
CA-520,Merced City & County CoC,486.0,187.0,299.0,2011,CA,Merced City & County,253606,57461.0,16875.0,9505,83584,2426.0,2265.0,3551.0,8821.0,0.0,2799.0,935.0,786.0,200.0,362.0,317.0,414.0,597.0,0.2265758696560807,0.06654022381173948,0.11371793644716692,0.06728153119405693
CA-521,"Davis, Woodland/Yolo County CoC",468.0,205.0,263.0,2011,CA,"Davis, Woodland/Yolo County",198889,35674.0,9918.0,4779,74639,3018.0,2063.0,2984.0,10103.0,0.0,2375.0,808.0,631.0,361.0,486.0,337.0,396.0,625.0,0.1793663802422457,0.04986701124747975,0.06402818901646593,0.09134743500143296
CA-522,Humboldt County CoC,861.0,407.0,454.0,2011,CA,Humboldt County,133585,23833.0,6413.0,7569,61293,1831.0,1301.0,2220.0,7494.0,0.0,1391.0,616.0,596.0,243.0,306.0,249.0,330.0,564.0,0.17841074970992252,0.048006887000786015,0.12348881601487935,0.09616349140996369
CA-523,"Colusa, Glenn, Trinity Counties CoC",322.0,183.0,139.0,2011,CA,"Colusa, Glenn, Trinity Counties",63035,10561.0,3487.0,5061,27264,847.0,359.0,713.0,1514.0,0.0,1019.6259117931438,401.982586687533,437.8892554059759,131.1678314221898,241.5367466867102,108.60018416190647,165.6804152578089,264.20825119590796,0.1675418418339018,0.0553184738637265,0.18562940140845072,0.05446180693265646
CA-524,Yuba City & County/Sutter County CoC,649.0,355.0,294.0,2011,CA,Yuba City & County/Sutter County,166009,28347.0,11525.0,5764,61317,2017.0,1580.0,2159.0,5075.0,0.0,2019.5011760333293,855.9637842806202,573.0270499723377,177.2004514666935,337.16464820618427,312.7459032505462,344.14531814336806,458.8354824989018,0.17075580239625562,0.06942394689444548,0.09400329435556208,0.06524345065628973
CA-525,El Dorado County CoC,170.0,133.0,37.0,2011,CA,El Dorado County,179878,15010.0,8986.0,18759,87571,1773.0,1177.0,1628.0,3995.0,0.0,1541.0,640.0,779.0,112.0,345.0,266.0,295.0,441.0,0.08344544635808715,0.04995608134402206,0.21421475145881627,0.047660080721377826
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",406.0,137.0,269.0,2011,CA,"Amador, Calaveras, Mariposa, Tuolumne Counties",158064,16584.0,8476.0,24153,87065,1459.0,1055.0,1630.0,3600.0,0.0,1512.5283468418038,702.9886201070399,914.08861714825,252.0039682227246,287.9392296996017,247.34995451788544,293.7294673675081,473.45855151216773,0.10491952626784087,0.053623848567668796,0.2774134267501292,0.048992813037756856
CA-601,San Diego City and County CoC,9436.0,3980.0,5456.0,2011,CA,San Diego City and County,3060849,387565.0,135379.0,96736,1160784,46082.0,34296.0,50341.0,128470.0,0.0,7879.0,3217.0,2962.0,1194.0,1566.0,1322.0,1623.0,2539.0,0.1266200978878736,0.04422923182424223,0.08333677928021062,0.08467879336746112
CA-602,"Santa Ana, Anaheim/Orange County CoC",6939.0,2667.0,4272.0,2011,CA,"Santa Ana, Anaheim/Orange County",2989948,320473.0,130490.0,59159,1046323,38480.0,28689.0,38084.0,104585.0,0.0,6174.0,2584.0,2441.0,643.0,1485.0,1351.0,1423.0,2074.0,0.10718346941150816,0.04364289947517482,0.05653990211435666,0.07018115365217054
CA-603,Santa Maria/Santa Barbara County CoC,1698.0,830.0,868.0,2011,CA,Santa Maria/Santa Barbara County,419793,57170.0,17659.0,11049,152684,5551.0,5077.0,6956.0,18228.0,0.0,2864.0,966.0,798.0,493.0,522.0,577.0,575.0,1000.0,0.1361861679446775,0.04206597060932412,0.07236514631526551,0.08530871167456341
CA-604,Bakersfield/Kern County CoC,1439.0,606.0,833.0,2011,CA,Bakersfield/Kern County,829254,169635.0,44613.0,31010,282009,8323.0,6775.0,9382.0,27019.0,0.0,5542.0,1824.0,1361.0,645.0,691.0,566.0,684.0,1116.0,0.20456337865117322,0.05379895665260584,0.1099610296125301,0.062102805654238626
CA-606,Long Beach CoC,3164.0,961.0,2203.0,2011,CA,Long Beach,9787747,1566066.0,489810.0,219066,3437584,145973.0,118028.0,169295.0,491247.0,0.0,13994.0,5918.0,5589.0,1514.0,2928.0,2466.0,2844.0,5037.0,0.1600027054234238,0.0500431815411657,0.06372673365945385,0.09445922539681502
CA-608,Riverside City & County CoC,6203.0,1113.0,5090.0,2011,CA,Riverside City & County,2154844,301763.0,128528.0,121582,794478,19348.0,15048.0,23034.0,61237.0,0.0,8482.0,3202.0,2764.0,715.0,1172.0,920.0,1137.0,1728.0,0.14003937175962622,0.05964608110842363,0.15303381591434878,0.05506987976855865
CA-609,San Bernardino City & County CoC,2825.0,1133.0,1692.0,2011,CA,San Bernardino City & County,2023452,317059.0,120253.0,97954,696776,18822.0,16585.0,22106.0,61987.0,0.0,8638.0,3095.0,2320.0,698.0,945.0,991.0,1117.0,1868.0,0.15669212810583102,0.059429628179961766,0.14058176515838663,0.05905749185056033
CA-611,"Oxnard, San Buenaventura/Ventura County CoC",1810.0,830.0,980.0,2011,CA,"Oxnard, San Buenaventura/Ventura County",815745,79964.0,34914.0,15776,280758,8426.0,7251.0,9681.0,23164.0,0.0,3082.0,1315.0,975.0,302.0,616.0,748.0,629.0,980.0,0.09802573108017824,0.042800139749554086,0.05619074078031614,0.05948182336391887
CA-613,Imperial County CoC,508.0,194.0,314.0,2011,CA,Imperial County,171343,37463.0,11406.0,7551,55668,1827.0,1277.0,2165.0,5667.0,0.0,2465.0,776.0,688.0,155.0,327.0,233.0,333.0,484.0,0.21864330611697005,0.06656822864079653,0.13564345764173313,0.06382519274204373
CA-614,San Luis Obispo County CoC,2129.0,228.0,1901.0,2011,CA,San Luis Obispo County,267871,33330.0,10733.0,14932,116925,2995.0,2788.0,4128.0,12615.0,0.0,1817.0,869.0,889.0,430.0,424.0,376.0,480.0,810.0,0.1244255630508715,0.04006779382613273,0.12770579431259355,0.08409271627014496
CO-500,Colorado Balance of State CoC,9283.0,1015.0,8268.0,2011,CO,Colorado Balance of State,1605691,208774.0,62609.0,155946,779799,16089.0,11427.0,15515.0,45323.0,592.9173635507734,5022.487829751308,1926.1783406528068,2337.965140886408,1315.4136231619316,973.5137389888239,826.7121627265442,952.6442148042469,1506.4169409562546,0.13002128055771628,0.038991935559207845,0.19998230313196091,0.05502553106419604
CO-503,Metropolitan Denver CoC,4809.0,4277.0,532.0,2011,CO,Metropolitan Denver,2748993,329698.0,115272.0,80019,1166739,34032.0,24320.0,35461.0,92054.0,0.0,6987.191567432512,2489.269169856888,2394.128442669691,845.567265213123,1367.1291087530833,1077.7685280244548,1409.0369051234961,2215.1415304670713,0.11993409950480048,0.04193244580833782,0.0685834621110634,0.06761275856286283
CO-504,Colorado Springs/El Paso County CoC,1024.0,854.0,170.0,2011,CO,Colorado Springs/El Paso County,611377,69255.0,25398.0,20665,251285,7097.0,5629.0,6953.0,17228.0,0.0,2927.0,1139.0,1223.0,413.0,591.0,630.0,624.0,963.0,0.1132770778096003,0.04154228896409253,0.08223730027657838,0.06036700759106083
CT-505,Connecticut Balance of State CoC,3451.0,2917.0,534.0,2011,CT,Connecticut Balance of State,3558172,326771.0,163634.0,122683,1482798,37687.0,27332.0,34960.0,109495.0,0.0,5988.0667163952,2941.152155193607,2648.6336099959162,1506.9197058901314,1384.3276346298949,1151.8046709403466,1326.1063305783591,2164.164734949722,0.09183676337175381,0.04598822091793202,0.08273750032034033,0.05887124062580448
CT-505,Connecticut Balance of State CoC,3451.0,2917.0,534.0,2011,CT,Connecticut Balance of State,99662,5346.0,3404.0,3075,38073,405.0,430.0,453.0,1616.0,0.0,758.0,440.0,457.0,207.0,130.0,159.0,198.0,309.0,0.053641307619754774,0.03415544540547049,0.08076589709242771,0.02913848808974333
DC-500,District of Columbia CoC,6546.0,6241.0,305.0,2011,DC,District of Columbia,593955,101833.0,33495.0,35374,295510,11969.0,9570.0,11767.0,35856.0,0.0,3112.0,1325.0,1576.0,87.0,804.0,643.0,810.0,1157.0,0.17144901549780708,0.056393161098062985,0.11970491692328517,0.11644316488622876
DE-500,Delaware Statewide CoC,1035.0,1013.0,22.0,2011,DE,Delaware Statewide,890856,96805.0,35231.0,70258,403095,8258.0,5988.0,8108.0,21975.0,0.0,3408.887941836751,1370.256180427587,1570.4820915884395,428.6513734959915,618.4577592689739,601.310236067872,652.8598624513534,1190.8375204031825,0.10866514902520721,0.03954735669962373,0.1742963817462385,0.04976000610648634
FL-500,"Sarasota, Bradenton/Manatee, Sarasota Counties CoC",1152.0,895.0,257.0,2011,FL,"Sarasota, Bradenton/Manatee, Sarasota Counties",699700,84008.0,34037.0,99050,399624,6995.0,5652.0,7499.0,20614.0,0.0,3594.243870412802,1475.173210168894,2123.153315236561,330.28018408617856,654.5257825326669,559.5721579921575,635.7365806684401,1118.4565257532365,0.12006288409318279,0.04864513362869801,0.24785798650731689,0.058253537230241535
FL-501,Tampa/Hillsborough County CoC,7336.0,889.0,6447.0,2011,FL,Tampa/Hillsborough County,1219331,180266.0,63083.0,68554,531979,16009.0,11792.0,17496.0,47548.0,0.0,5810.0,1829.0,2482.0,615.0,1035.0,733.0,1071.0,1523.0,0.14784008607998977,0.051735746897274,0.12886598907099717,0.0761442135072429
